Symbol,Module,Degree,Log2FC
CES2,30,26,1.40798495979408
UGT2B15,30,26,2.08475198924498
UGT2B17,30,26,2.56867252001866
GSTM5,30,24,2.10430840587925
HSD17B2,30,20,2.39370747288426
GSTM2,30,20,1.34092172299948
GGT6,30,20,1.26948158661744
UGT2A3,30,20,2.38352471055143
TG,30,18,-3.00946497651014
SLC10A1,30,18,1.34830907316653
SLC6A4,30,18,-1.25278359178101
ABCB11,30,16,3.17402138741483
GPT,30,16,2.04449890336315
UGT1A5,30,16,2.12538747229748
PRDX6,30,16,1.07652457649043
NR0B2,30,16,-1.71477327069684
AKR1B10,30,14,2.34500745460398
HSD11B2,30,14,1.6976104242524
NR5A2,30,14,1.55205279565367
XDH,30,14,1.10819380996203
BCHE,30,14,3.0426256141469
SLCO1B3,30,14,-4.03213464958466
DUOX2,30,14,-1.19674225531157
ABCG2,30,12,3.42139191876139
DHRS11,30,12,1.96479209379774
ADHFE1,30,12,1.84888731207541
RETSAT,30,12,1.18965640641436
STAR,30,12,1.28676648082474
ABCB1,30,12,1.26169055156484
TPH1,30,12,3.08546833560316
TSHR,30,12,1.04251187529875
ACHE,30,12,1.14167223906322
ATP8B1,30,12,1.08005592568114
PDZK1,30,12,1.23210878169056
SLC51B,30,10,2.59849535777737
SLC51A,30,10,2.5217884845291
SULT2B1,30,10,-2.51280765336005
TPO,30,10,1.47290397103277
CHAC1,30,10,-1.03848500558756
CYP26B1,30,10,1.08622594322645
DIO2,30,10,-1.20296137403467
CYP21A2,30,10,1.89911454610341
DHRS9,30,8,2.24497977724597
SLC17A1,30,8,2.67338640306252
NAT2,30,8,1.10044070038792
MUSK,30,6,2.83061310699744
SORD,30,6,-1.38035201072943
SLC30A4,30,6,1.21720083211836
DHDH,30,6,-1.3807371750649
SELENOP,30,6,1.53214298677447
TACSTD2,30,6,-3.07895905732113
DUOXA2,30,6,-2.21529070069224
NOX4,30,6,-2.27865993135158
RXRG,30,6,2.63297406228779
HKDC1,30,6,-1.04278863396655
PAH,30,6,-3.70603046733137
ASGR1,30,6,-1.84448924335059
SLC28A2,30,6,1.89681862138728
ATP11A,30,4,-1.61522078680425
THRB,30,4,1.80698992342726
CYP27B1,30,4,-1.41732356156764
PTGDR,30,4,2.3504207466563
HPGD,30,4,2.01858780813777
SLC39A10,30,4,-1.15160612063823
AOC1,30,4,1.29938661040588
SLC29A1,30,4,-1.30596207008437
SLCO1C1,30,4,1.60822160718677
ATP8A1,30,4,1.00103279030399
CMBL,30,2,1.39916573021972
NBPF1,30,2,1.21893888601441
SLCO4A1,30,2,-2.20446320634428
TDO2,30,2,-1.4813297573005
CHRNA1,30,2,1.66634841549599
PACC1,30,2,-1.14373067237368
CLEC3B,30,2,2.73936386071943
RDH5,30,2,1.45489955061428
SLCO2A1,30,2,1.18662171191478
BTNL8,30,2,2.09617774317195
PRIMA1,30,2,3.1760259346684
CRABP1,30,2,1.59846417662332
BTNL3,30,2,1.89819633123901
SLC16A9,30,2,1.68688109980562
SLC22A3,30,2,-2.0016113552584
DUOXA1,30,2,-1.79773109633671
SLC27A5,30,2,-1.13860945415605
FMO5,30,2,1.25059458528112
SLC30A2,30,2,-1.81476404260896
FSIP1,30,2,1.09599276171187
SLC15A1,30,2,1.49004292740941
KIRREL3,30,2,1.41312036207579
PTGDR2,30,2,1.32018894575798
SLC28A3,30,2,-1.05642226059565
FMO2,30,2,1.11761483975333
RDH16,30,2,-1.26788371257399
AADAC,30,2,-2.1495180121077
PLEKHH2,31,0,1.1173852346718
USP2,32,0,2.76819619247423
ATP6V1G2,33,4,1.45727869717897
ATP6V1E2,33,4,-1.05635581292689
ATP6V0D2,33,4,1.21178046763027
HS6ST2,34,0,-2.72436942635411
TP53INP2,35,0,1.74557730641116
SLC36A1,36,0,1.23818785384912
ADGRL3,37,10,1.77229178407994
NTN1,37,8,1.48071885920178
ROBO2,37,6,-1.48211954787392
UNC5C,37,6,1.56281359963001
SLIT3,37,6,1.72664670198393
SLIT2,37,6,1.04711540098385
UNC5CL,37,2,-1.438669239538
TENM1,37,2,1.61956482915413
TENM2,37,2,1.10412877883403
TTLL7,38,0,1.18904848778007
SERPINB5,39,0,-2.76984248802813
MYC,40,92,-1.60867034075625
LEF1,40,34,-1.46704345851285
WNT5A,40,34,-1.13879734692157
LGR5,40,24,-2.24957927284027
FZD10,40,22,-1.36607096578885
WNT2,40,18,-4.52545598626665
AXIN2,40,18,-1.53097959164244
SFRP1,40,18,2.88582017570369
WNT11,40,18,-1.41507827998752
WNT9A,40,18,1.01489988264226
DKK2,40,18,-2.21440365532921
WNT6,40,16,1.00973544467295
SFRP2,40,16,1.60493235589698
RNF43,40,14,-1.60141433791061
WNT3,40,14,-1.31628282144653
NOTUM,40,14,-5.02139812741177
ZNRF3,40,12,-1.11365753631546
RSPO1,40,12,1.54295869351836
SFRP4,40,12,-2.2384498688595
CTNND2,40,10,2.04056407341858
PTK7,40,10,-1.39875785114827
LGR6,40,10,-1.27005446770795
TCF7,40,10,-1.02313217898266
RSPO2,40,8,2.70500690731092
FRZB,40,8,1.12498806641676
NKD1,40,8,-2.48873828020705
MEIS1,40,8,1.17897788744857
SOX4,40,6,-1.13122831550636
ASCL2,40,6,-2.47864802906014
TEAD4,40,6,-1.62678456686459
TP73,40,6,-1.12476034575099
HOXB13,40,6,1.24887727178534
ROR1,40,4,1.16621679079571
NBEA,40,4,1.46345458076491
DCLK1,40,4,1.82560215058503
CIP2A,40,4,-1.08613099980355
VENTX,40,4,-1.11772056534753
TP63,40,4,1.0391810473342
CELSR1,40,2,-1.36940673516987
HILPDA,40,2,-1.85173240259819
MXD1,40,2,1.0356822600359
PHLDA2,40,2,-1.05117316778079
NKD2,40,2,-2.34832355745143
HOXB8,40,2,-1.58078988876805
RBMS3,40,2,1.03905210978642
RETREG1,40,2,1.0071228894883
PRAC1,40,2,1.46337144686535
DDIT4,40,2,-1.04190824466143
MAB21L2,40,2,1.01907573600274
SLITRK4,41,0,2.64967720780267
BLACAT1,42,0,-3.97447174216274
CELF4,43,0,1.73133542803834
PHLPP2,44,0,1.68119263168066
PNMA3,45,0,1.56791968044811
ARX,46,2,1.95326557378674
PCDH19,46,2,1.10236708535416
CDK1,47,178,-1.34459284448568
CCNB1,47,150,-1.34438970042282
CDC20,47,144,-1.10872880079273
TOP2A,47,140,-1.3424019308864
PLK1,47,138,-1.0773146059973
BUB1,47,136,-1.27516575383389
BUB1B,47,136,-1.09889808619002
BIRC5,47,132,-1.30622101590654
CDC45,47,128,-1.30576338967208
NUF2,47,128,-1.40055702310723
DLGAP5,47,126,-1.09160722722926
RRM2,47,122,-1.37608400867188
KIF20A,47,122,-1.38090439284155
TPX2,47,118,-1.71295825797342
UBE2C,47,118,-1.92217463925242
MELK,47,116,-1.38635881630342
ASPM,47,114,-1.2400772784296
AURKA,47,112,-1.34624820434769
CENPA,47,112,-1.36436106563659
KIF4A,47,112,-1.37210705727875
NUSAP1,47,112,-1.05649069469463
KIF2C,47,110,-1.34540993334959
CENPF,47,110,-1.31567816749968
CEP55,47,108,-1.5366238798039
EXO1,47,106,-1.40232216904266
MAD2L1,47,106,-1.39328434946398
TTK,47,106,-1.18683449072075
HMMR,47,104,-1.19315986691032
FOXM1,47,102,-1.16819558275292
HJURP,47,100,-1.43577966728044
KIF23,47,100,-1.04836365592141
NEK2,47,100,-1.49860061743059
ESPL1,47,98,-1.037165990345
MKI67,47,96,-1.08308463195551
MCM10,47,94,-1.62002525012436
CDCA3,47,92,-1.34253934206041
CDCA5,47,92,-1.41159017305054
CDC6,47,90,-1.4713872499018
PTTG1,47,86,-1.25233410742246
RACGAP1,47,84,-1.03928827204139
KIFC1,47,84,-1.12294570552399
MCM4,47,80,-1.12577347160964
ANLN,47,80,-1.75593726687145
KIF14,47,80,-1.30862221890367
NCAPH,47,78,-1.18345741480437
CDT1,47,74,-1.06383019874412
TRIP13,47,70,-1.8756344096622
CDKN3,47,70,-1.18810430083738
KIF18A,47,68,-1.20180693693366
RAD51AP1,47,62,-1.18749669541657
ECT2,47,62,-1.46235954491589
CCND1,47,60,-1.03186819436792
MCM2,47,58,-1.23492428715788
DTL,47,58,-1.17784388341191
CKAP2L,47,52,-1.34870386053673
ASF1B,47,50,-1.03922046504671
BRCA2,47,50,-1.32999771585619
SHCBP1,47,48,-1.28434816121885
FEN1,47,48,-1.03188865779946
KIF18B,47,48,-1.22973721902678
TROAP,47,48,-1.21879316249782
SKA3,47,46,-1.50441751433147
CDC25A,47,44,-1.00934316759027
CDK4,47,44,-1.04496440011809
MYBL2,47,44,-1.83756083234707
CKS2,47,44,-1.41083439800647
E2F1,47,44,-1.2343849577655
NCAPG2,47,42,-1.11830450026995
RFC3,47,40,-1.39672743090388
UBE2T,47,40,-1.18017175168372
MND1,47,40,-1.00185248853207
KPNA2,47,38,-1.21109345237951
ORC1,47,38,-1.05567391335138
CKAP2,47,38,-1.25503034228922
ERCC6L,47,38,-1.44796682387809
CENPI,47,36,-1.18383520997389
GTSE1,47,36,-1.0324609215585
CCNF,47,36,-1.17888153999643
DEPDC1B,47,36,-1.06028210351931
CLSPN,47,34,-1.0048212855859
UBE2S,47,30,-1.30759050124549
RECQL4,47,30,-1.01304597417823
GINS1,47,28,-1.45868434859482
GINS2,47,26,-1.02528491348674
CDC25B,47,24,-1.52032826172792
TICRR,47,24,-1.22265417469679
RAD54L,47,22,-1.06204274387163
GINS4,47,22,-1.12371897429733
PTTG2,47,22,1.01183833595054
CENPW,47,20,-1.25701275361235
PKMYT1,47,20,-1.46719064137969
FAM83D,47,20,-1.03993907400096
RNASEH2A,47,18,-1.13411189796664
ORC6,47,18,-1.53488426460479
DSCC1,47,16,-1.55723519302057
CDC14A,47,16,1.26627688202662
ATAD2,47,14,-1.30675987422004
PARPBP,47,12,-1.09246117301492
IQGAP3,47,10,-1.55761122873351
CHAF1B,47,10,-1.02421774915347
RAD54B,47,10,-1.37980914971738
CDKN2B,47,8,2.11995222965899
TOP1MT,47,8,-1.21921068997447
MXI1,47,6,1.14743376049622
E2F7,47,6,-1.53156371311903
KIF19,47,6,1.24131259826638
DIAPH3,47,6,-1.49359792111073
XRCC2,47,6,-1.55996960799701
CCNO,47,4,-2.20692235080043
RPS6KA6,47,4,1.43389733489554
MTBP,47,4,-1.06098083981091
FANCB,47,4,-1.15861171068144
CCNP,47,4,-2.88019579264768
PAQR5,47,2,1.30712254317187
PHLDA1,47,2,-1.76124298620517
AJUBA,47,2,-2.22968363524932
USP44,47,2,1.18378982516948
CSE1L,47,2,-1.1954156751196
DDIAS,47,2,-1.48653656079377
WDR62,47,2,-1.11259000449898
TDP2,47,2,1.3182138250702
MYEOV,47,2,-2.05654084861797
FSBP,47,2,-1.0776806981259
IGF2BP3,47,2,-2.24853403876292
IQGAP2,47,2,1.09137979066134
MTFR2,47,2,-1.0510359021867
KCTD9,47,2,1.10898049828857
SPON2,47,2,-1.08746163506642
SH3TC2,48,0,-2.51517983730039
LRRC43,49,0,-1.48826994465642
CCNJL,50,0,1.23792215331371
CD36,51,50,1.73364294529196
PPARGC1A,51,44,1.64832257574507
HAMP,51,20,-3.23480854980907
LIPC,51,20,2.13619250610912
PLIN1,51,18,2.23015628094113
CEL,51,16,-2.12236690595709
FABP1,51,14,2.10495341853898
DHCR7,51,14,-1.14259892347882
DGAT2,51,14,-1.73506048052497
FABP4,51,14,2.46862197889799
ACADS,51,12,1.53632493821602
SCD,51,12,-1.79887217424355
SLC2A1,51,12,-1.21220348504403
PLPP4,51,12,-2.39429060475153
SLC2A4,51,12,1.0625266862764
DSG3,51,10,-4.10368560565455
LIPG,51,10,-1.08979758492126
MOGAT2,51,10,1.72704457826544
ACAA2,51,10,1.00605259227513
HMGCS2,51,10,1.70106138964267
CREB3L3,51,10,1.78565289382641
PNLIPRP1,51,10,2.47750776849649
DSG1,51,8,-2.0359537832571
SQLE,51,8,-1.46930821234369
PCSK5,51,8,2.0767515026612
PKP1,51,8,-3.02812090545968
CIDEC,51,8,1.92905455543359
MLXIPL,51,8,-1.81631307356056
PRKAA2,51,8,1.39853313196132
S100A8,51,8,-1.45489118174332
ACACB,51,6,1.32179066398267
PCK1,51,6,1.97009266633848
SLC7A5,51,6,-2.05011979115902
DSC3,51,6,-3.04792577479981
CA9,51,6,-3.31478362192459
DSG4,51,6,-1.91180478344614
GPIHBP1,51,6,1.2353378788924
KRT6B,51,6,-4.05242798987004
ECI2,51,4,1.02593627019052
TRIB3,51,4,-2.73702335109836
SLC7A11,51,4,-1.72088805114225
ETFDH,51,4,1.0947143539849
PDK4,51,4,2.15072827724155
TFR2,51,4,-1.81810312377615
CYBRD1,51,4,1.09818086227682
CYP46A1,51,4,1.43619733458891
S100A9,51,4,-1.72987736426527
FADS2,51,4,-1.38828874304394
GP9,51,4,2.38898563921471
GP2,51,4,2.52247510534281
SV2B,51,4,1.22792383281301
PLIN4,51,4,2.03473700421471
HMGCLL1,51,4,2.41309501890889
PPARGC1B,51,2,1.07024367727862
GPAT3,51,2,1.70972981101455
GDF15,51,2,-1.68644468700234
CPB1,51,2,4.37551840292922
CA12,51,2,1.67611573057147
HIF3A,51,2,1.66060750360393
FADS1,51,2,-1.2542685288948
KRT17,51,2,-3.5868047387093
LEAP2,51,2,1.08064659886695
SP6,51,2,-1.38601007672433
SLC11A1,51,2,-1.75655655915273
FABP2,51,2,1.96760939206454
ERFE,51,2,-1.6964194957848
ACSM5,51,2,1.60258424567038
ACSM6,51,2,1.12945875823747
IGSF9,52,0,1.30175209585756
TLCD2,53,0,1.3776796372387
C9orf43,54,0,-1.16084793768233
CD19,55,90,1.29468796584885
NCAM1,55,64,1.81367027123061
CD79A,55,44,1.35916628033061
MME,55,40,-1.18966558778404
MS4A1,55,36,1.68077360840081
PAX5,55,34,1.5930650727486
IGLL5,55,32,1.08506508979349
ANPEP,55,30,2.9216948133184
CD22,55,30,1.42669407048364
CR2,55,28,2.01470169124492
CD79B,55,28,1.22042881491287
FCGR1A,55,28,-1.19222106171235
CD7,55,26,1.2393519323004
KLRB1,55,24,1.23864273241389
TNFRSF13C,55,22,1.39556955955495
POU2AF1,55,22,1.2969686661014
NCR1,55,22,1.16035399681979
THY1,55,22,-1.21252814185963
KLRC1,55,20,1.79361838614375
BLK,55,18,1.78112806763877
KLRC2,55,18,1.36781819884938
VPREB3,55,16,1.8426616680332
PIGR,55,16,1.86436450569875
TNFRSF17,55,14,1.8631516457773
FCRLA,55,14,1.82744559809969
IRF4,55,14,1.19311292966031
BTLA,55,14,1.01161337779123
CD1D,55,12,1.0780799651946
SPIB,55,12,3.45512279345693
JCHAIN,55,12,1.98267063405289
EBF1,55,12,1.22085320683957
HLA-G,55,12,1.10139887085909
TCL1A,55,12,2.17946670489158
CEACAM1,55,10,1.43375634750856
GFRA1,55,10,2.03623447943923
IFITM1,55,10,-1.47990682745471
KIR2DL4,55,10,2.08217981773193
SI,55,10,1.95539413884933
CD160,55,8,1.86116147689334
TNFRSF13B,55,8,2.52978242106808
MEP1A,55,8,1.71133821173937
KLRC4,55,8,1.87832797229832
KLRC3,55,8,1.3462113474938
IFITM3,55,6,-1.33485952808404
MEP1B,55,6,2.83146985554104
LGALS9C,55,6,2.2323913620177
LGALS9B,55,6,1.96988336011924
LY6E,55,6,-1.44110408399275
KLRF1,55,6,1.32102982923197
PSCA,55,6,1.45956919358325
KCNK3,55,6,1.90301918554109
IFI6,55,6,-1.21672739059463
KCNA3,55,6,1.13716129681808
KLK3,55,6,1.66523100603926
FCRL1,55,6,1.66057774999516
XPNPEP2,55,6,1.05134391297048
CD1A,55,6,-1.13935210278544
CEACAM6,55,4,-1.08294151067337
FCRL2,55,4,1.6970207447597
BACH2,55,4,1.10947395826081
ZBTB16,55,4,2.26366219804616
RAB3B,55,4,1.21311264632224
FCER2,55,4,2.26013304836792
REP15,55,4,1.55396515459952
CD96,55,4,1.07547723178167
FCRL3,55,4,1.29953156368195
FCRL4,55,4,2.87025942394208
MSLN,55,4,-1.36982459181851
GABRD,55,4,-1.76694052553968
KCNA5,55,4,1.37550911512541
GFRA3,55,2,2.52758906473439
KCNA6,55,2,1.24971109027629
APCDD1,55,2,-1.23298130883657
GFRA2,55,2,2.05982159605884
PCDH17,55,2,-1.12721339740468
CES3,55,2,1.67585369405123
TNFSF9,55,2,-1.72333014330594
SECTM1,55,2,2.06654604279317
GABRB3,55,2,1.63079378326665
KCNK10,55,2,1.27020623834434
RAB3C,55,2,1.42626890312965
HPN,55,2,-1.40844680302236
FOLR1,55,2,-1.67532535472174
EPB41L3,56,0,1.72114424727694
PPM1H,57,0,-1.67722365742969
LINGO3,58,0,1.14237123612252
NIM1K,59,0,1.05381007018988
LYPD5,60,0,-1.15764196801075
SLC23A1,61,2,1.39050041310194
GOLT1A,61,2,-1.19163147998502
HMGA1,62,0,-1.17455741339144
ENC1,63,0,-1.46065339290196
DCHS2,64,0,2.11228031205839
LYPD8,65,0,2.71574893751243
KLHL35,66,0,-1.94050947264593
ASAP3,67,0,1.22910177479053
RILP,68,2,1.27964605555843
OSBPL1A,68,2,1.05156165728001
LANCL3,69,0,1.22981128127365
ARRDC4,70,0,1.16271408637023
NT5DC4,71,0,-1.36865831489132
LRRN2,72,0,2.63625479191618
TMEM236,73,0,2.44385333756779
CREG2,74,0,-1.7795741479606
CLDN1,75,20,-3.8043759755817
CLDN23,75,16,1.8313353781403
CLDN5,75,16,1.24837454830698
CLDN11,75,14,1.06457729118964
CLDN9,75,12,-1.63410820785439
CLDN2,75,10,-4.51663266326605
CLDN8,75,10,3.85502008414159
CLDN18,75,8,-1.74278441571728
CLDN14,75,8,-2.46413638209325
JAM2,75,4,1.57283606648991
IGSF5,75,2,2.02929534067374
PNPLA7,76,2,1.34954080287323
PLA2G4E,76,2,-1.63263612215396
ZZEF1,77,0,1.19304089418471
HOXD1,78,0,1.70000588817813
SLC25A41,79,0,1.0218750087019
CD177,80,0,3.93654878577718
ETV4,81,0,-3.84342628611677
CLIC6,82,0,1.17334124826485
GDPD2,83,0,2.40107602790574
KIAA1549,84,0,-1.71487248405257
TINCR,85,0,2.37920737255853
CYP4F12,86,0,1.23318485761438
PTPRH,87,0,1.39282546531931
C11orf86,88,0,3.09297287064087
GTF3A,89,0,-1.08898776815172
LOC102724250,90,0,1.23511174121232
MATN2,91,0,1.51973980484591
DNAH2,92,4,-1.50099257919801
DNAI4,92,4,1.7775034538707
DNAH5,92,4,-1.09337540007249
SDCBP2,93,0,1.69196928923018
ZNF575,94,0,1.67096612379711
CBFA2T3,95,0,1.07062182103621
PIWIL1,96,4,-2.54459178952189
MAEL,96,2,1.20130474706155
STK31,96,2,-1.10064960267192
APOBR,97,0,1.33912391920389
LARGE2,98,0,-2.88717463755553
PPIL1,99,0,-1.01497498737011
STRIP2,100,0,-2.15391504705522
SSC4D,101,2,-1.3499239007264
NUDCD1,101,2,-1.11508276345169
FCER1A,102,12,1.42900146921277
B3GNT6,102,12,1.75183154522516
ST6GALNAC1,102,12,1.02257196957375
MS4A2,102,10,1.43059194234471
SLC26A2,102,8,2.96372862702358
SLC26A3,102,8,3.33286910637894
PAPSS2,102,8,1.21941497299827
GALNT12,102,8,1.06689069291306
TPSAB1,102,8,1.35866134880763
CMA1,102,6,2.55477431316128
SULT1B1,102,6,1.83619301707815
EEF1A2,102,6,1.04097666739831
LILRA4,102,6,1.26202262560379
SULT1C3,102,6,-1.40390420030496
GCNT3,102,4,1.60857750845215
PAG1,102,4,1.04419975715484
GALNT6,102,4,-1.35645218832438
CHST5,102,4,1.99292671342399
TPSB2,102,4,1.39594637114457
GALNT16,102,4,1.55877418274707
CLEC10A,102,4,1.40051771258676
TPSD1,102,4,1.35376152367156
SLC13A2,102,4,1.76092322092023
NDST3,102,4,1.44174533394709
GALNT17,102,4,1.12570682774933
GCNT4,102,2,1.81539280895539
SLC9A2,102,2,1.6422161663568
SLC13A3,102,2,-1.64747954362407
MT1E,103,14,2.07557471946526
MT1F,103,12,2.02667995376536
MT1G,103,12,2.37452358910609
MT1X,103,12,1.62141685938565
MT1H,103,12,2.79511664522638
MT1M,103,10,3.19970213092918
MT2A,103,10,1.48963595896415
MT3,103,2,1.29695663039772
RNFT2,104,0,-1.00825428419543
BYSL,105,22,-1.16007780499718
BOP1,105,18,-1.09830205410955
DCAF13,105,14,-1.09709498963773
DKC1,105,12,-1.20807820588406
UTP14A,105,12,-1.01260913401084
RRS1,105,12,-1.0462620953054
RPL10L,105,10,1.95378643893252
WDR17,105,6,1.70863519829474
EXOSC5,105,6,-1.00444276879969
RPL22L1,105,6,-1.26457102836407
POP1,105,4,-1.02841965794337
LYAR,105,4,-1.01807089811718
EIF5A2,105,4,-1.07212962168388
RIOK3,105,2,1.07291278508018
CMSS1,105,2,-1.24102325467903
PUS7,105,2,-1.23063963133894
RPP40,105,2,-1.11217637819142
SULT1A2,106,2,2.64435428830396
SULT1C2,106,2,-1.19133239724111
ZNF439,107,0,1.0025613349293
WSCD1,108,0,2.17166638332033
MYZAP,109,0,1.01928489494474
S100A11,110,0,-1.43432660955286
RSPH14,111,2,-1.36509704622111
RAB36,111,2,-1.35478241620604
MEX3A,112,0,-2.03655045013398
RNF112,113,0,1.71705692688511
CDH3,114,2,-4.17665723921597
CDH19,114,2,3.05856442578092
CCDC13,115,0,1.49954051763882
OSBPL3,116,0,-1.02958694444496
LAPTM4B,117,0,-1.1330358083304
PRRT1,118,0,1.05815417547912
TPSG1,119,0,1.62720103764197
PEX26,120,0,1.22957186519954
APPL2,121,0,1.13558426981721
EPHX4,122,0,-3.83932800915287
FEV,123,0,4.51195447168685
TRANK1,124,0,1.18427537960979
KRT24,125,0,7.13692044628079
TMIGD2,126,2,1.65933579886838
HHLA2,126,2,1.99585114705586
SLC6A7,127,0,1.2632082773825
PLCL2,128,0,1.5283950567978
SORCS1,129,0,2.66916592078968
FAM47E-STBD1,130,0,1.1424901576343
EVA1A,131,0,-2.78098779200998
TOMM34,132,0,-1.38274705183382
SPINK2,133,0,2.94259770433496
SYT12,134,0,-1.72030458552366
NHERF4,135,0,1.57411985271794
SLC10A4,136,0,1.12387255075705
SLC6A20,137,0,-3.06180133289968
PKIB,138,0,2.63749767908686
ZNF491,139,0,1.02598409867356
ZNF793,140,0,1.12407447264345
ITM2A,141,0,1.54990334789731
PIGZ,142,0,1.39476754403957
BRINP3,143,0,3.15856807534407
ANKRD33B,144,0,1.1854954192457
PBLD,145,0,1.35043998257383
ASXL3,146,0,2.00991722478507
LGI4,147,0,1.98526301317989
TCEA3,148,0,1.20109213262251
MALL,149,0,1.55288061426652
FRMD1,150,0,1.66538525125066
JADE3,151,0,-1.06963161386132
MMP28,152,0,2.20680637706148
DBNDD1,153,0,-1.79521223445048
GRAMD2B,154,0,1.02311001103496
TMEM132D,155,0,1.84119125581192
VWC2,156,0,2.32075318926584
TMEM74,157,0,1.15196497772316
ZNF726,158,0,1.14738171576694
VILL,159,0,1.09814211732094
TMEM37,160,0,1.73638838214453
TMCC3,161,0,1.49900586139668
ACVR1C,162,6,1.08544345620074
INHBA,162,4,-3.88045817088684
INHBB,162,4,-1.22595283341898
CRIPTO,162,2,-2.08856065678228
CCDC74A,163,0,-1.06169587024581
ARHGAP44,164,0,1.65666298428952
TMPRSS5,165,0,-1.04389864143858
TEX30,166,0,-1.00365816914703
ISX,167,0,1.52894174536305
OTOP2,168,2,6.62064603139534
BEST4,168,2,4.62144080164954
GLT1D1,169,0,-1.16797873435723
STBD1,170,0,1.22598109905524
AMN,171,2,1.27021500770224
TCN2,171,2,1.04306004625078
SLC22A23,172,0,1.0828735704355
ABCB5,173,0,3.04949161441131
FAM89A,174,0,-1.23878885546011
KCNH8,175,0,-1.4188403362537
ARHGAP20,176,0,1.53914896816955
TMEM97,177,0,-1.08398325015718
ADAMTSL1,178,0,1.88131760326591
TUBAL3,179,6,2.0294988894891
TUBB4A,179,6,1.84552776957693
TUBB3,179,4,-1.92050757181261
CCDC153,180,0,1.26981327038431
CFAP54,181,0,1.47182468240107
FAM227A,182,0,-1.49887796959733
ZNF483,183,0,1.12810803492722
SHE,184,0,1.25982879372246
KIAA0513,185,0,1.11197301030775
NELFCD,186,0,-1.02920774025831
CAPN5,187,0,1.02208767751621
LDLRAD3,188,0,-1.39076310346427
RELL1,189,0,1.21340118059549
SH2D6,190,0,2.26821409811196
MYL9,191,16,1.03290492284495
MYH11,191,14,2.07680176602732
MYLK,191,12,1.3090944088342
CNN1,191,12,1.61733487064044
MEF2C,191,10,1.12391716740739
MYOCD,191,10,1.39229449363589
LMOD1,191,10,1.68008384406529
ACTG2,191,10,1.47837331332778
KLF4,191,8,1.83582632635425
HAND2,191,8,1.82776866190619
HDAC9,191,6,1.18856233951385
NEBL,191,4,-1.70183626404038
MYH4,191,4,1.53136154983456
TBX20,191,4,-2.97756733333243
MYPN,191,2,2.03616788048663
TLL1,191,2,1.15551078201919
MYH15,191,2,1.45443805804331
MYBPC2,191,2,1.83034730829171
TPD52L1,192,0,-1.10075604750454
C1orf115,193,0,1.59643941822292
ABCA9,194,2,2.09549376445056
ABCA6,194,2,1.77252436853715
SEMA3G,195,0,1.17971234905481
IRAG2,196,0,1.40588460524436
SLC25A23,197,0,1.27892498392024
LCN10,198,2,2.31635748947241
LCN6,198,2,2.64793833822086
INSL5,199,0,5.06762704916975
NEURL1,200,0,1.70027840438934
CD163L1,201,0,1.67931618425623
TRHDE,202,0,1.70938618516794
CWH43,203,0,2.8886474736999
C2CD4A,204,0,-2.82385491394418
RNF152,205,0,2.22141853278536
ZNF677,206,0,1.12595539502353
GJB4,207,2,-2.61131121701389
GJB3,207,2,-1.21242343797858
PLEKHB1,208,0,-1.0645506773382
GALNT13,209,0,3.22501402476704
NPM3,210,0,-1.08167976868951
CPNE7,211,0,-3.76283511225231
MIER3,212,0,1.34321150024585
AIFM3,213,0,1.12598265924041
LTBP4,214,0,1.08988356364673
SAPCD2,215,0,-1.71199131812008
HECW2,216,0,-1.07663300215231
TMEM132A,217,0,-1.78888524842344
DUSP26,218,0,2.40002226741329
RHOU,219,0,1.03281911481869
LDHD,220,0,2.19218966926371
ZNF662,221,0,1.06884644240021
NEU4,222,0,1.6886097382042
VSIG2,223,0,2.39060484014771
PAQR4,224,0,-1.45488286635727
GLTP,225,0,1.12114148575814
DSCAML1,226,0,2.33387904498088
SLC30A10,227,0,4.20738179178831
ABCA8,228,0,3.0382582959645
KCNQ5,229,0,2.08592991106838
GRHL1,230,0,-1.86394556067038
PRSS22,231,0,-2.54575029647752
LRRC2,232,0,-1.03488776014526
C2orf88,233,0,2.51300610421887
ANXA3,234,0,-1.21335732605574
BMX,235,2,1.50089816875207
STAP1,235,2,1.7759142261821
URB2,236,0,-1.04052928979963
FAM135B,237,0,3.36021332711477
DMRTA1,238,0,2.57095533363548
TMEM220,239,0,1.76302266473008
ARL9,240,0,-1.4400960111911
BMP3,241,0,3.8524279856373
SGSM1,242,0,1.16499573584551
NAAA,243,0,1.4882813929096
VWA2,244,0,-2.44751274773327
PLAAT2,245,0,2.12284861946715
CPM,246,0,1.67584334939086
TNS4,247,0,-2.24651984632414
CEMIP,248,0,-3.33103328792968
SMIM2,249,0,1.14554640274251
CCDC86,250,0,-1.09067433185505
PIANP,251,0,1.26513325555971
EIF4E3,252,0,1.20463071292097
TTC22,253,0,1.10610402536369
MRGBP,254,0,-1.0676431040373
LRRC36,255,0,-1.55660280944434
COX6B2,256,0,1.43097747866095
PDCD2L,257,0,-1.22707039908787
TMEM82,258,0,2.28119227604999
IFT56,259,0,-1.30277422871599
PLAC8,260,0,2.04120665412724
TRIM58,261,0,1.22362721077835
SLAMF9,262,0,1.36933471772872
PMEPA1,263,0,-1.40591426296272
NEGR1,264,0,1.84171728346993
