Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
colorectal,GO:0043043,peptide biosynthetic process,8/1961,26/18860,0.307692307692308,2.9592437139607,3.40542623223557,0.00378001091411364,0.0323039180893741,0.0249890233615319,4316/5125/23657/124975/3960/79094/1756/1991,8
colorectal,GO:0050926,regulation of positive chemotaxis,8/1961,26/18860,0.307692307692308,2.9592437139607,3.40542623223557,0.00378001091411364,0.0323039180893741,0.0249890233615319,2277/3576/3673/4916/6387/7857/2255/2155,8
colorectal,GO:1900048,positive regulation of hemostasis,8/1961,26/18860,0.307692307692308,2.9592437139607,3.40542623223557,0.00378001091411364,0.0323039180893741,0.0249890233615319,2149/948/2161/5328/2147/5054/7448/2155,8
colorectal,GO:0007605,sensory perception of sound,30/1961,174/18860,0.172413793103448,1.65819690868487,2.97125492249713,0.0038231758009175,0.0325776872468283,0.0252008002689758,7068/3815/4609/332/8556/81624/57214/64699/1301/124976/388551/4640/53405/4919/7275/93035/5205/1277/64072/54084/57731/283310/375323/7020/3249/246213/84059/1280/84189/53904,30
colorectal,GO:0048639,positive regulation of developmental growth,30/1961,174/18860,0.172413793103448,1.65819690868487,2.97125492249713,0.0038231758009175,0.0325776872468283,0.0252008002689758,170302/1946/2263/891/3897/32/596/51330/4916/144402/7472/2254/5629/23327/7473/4208/9423/6387/2307/2690/51761/983/1813/3479/3084/57731/57699/9472/57057/84258,30
colorectal,GO:0050829,defense response to Gram-negative bacterium,21/1961,109/18860,0.192660550458716,1.85292094933777,3.04212768063701,0.00387081928758236,0.0329357210893999,0.0254777609779366,4316/646627/4852/3570/575/11126/1672/57817/1511/1113/7432/54210/2147/1610/5054/6556/6372/1671/51561/1991/3569,21
colorectal,GO:0051651,maintenance of location in cell,35/1961,212/18860,0.165094339622642,1.58780175690108,2.93190776796869,0.00394188309839806,0.0334917034223835,0.0259078467486188,3627/6373/23228/288/79085/51196/2149/5105/57214/2946/4283/6717/56704/6261/84502/2147/4188/5241/287/6263/477/1813/3270/845/2852/7070/259266/2815/930/6366/5350/1756/9472/57158/6363,35
colorectal,GO:0038065,collagen-activated signaling pathway,6/1961,16/18860,0.375,3.6065782763896,3.55313606738631,0.00399851077768179,0.033825552156863,0.0261660988220064,3673/1287/1288/1277/22801/1282,6
colorectal,GO:0043252,sodium-independent organic anion transport,6/1961,16/18860,0.375,3.6065782763896,3.55313606738631,0.00399851077768179,0.033825552156863,0.0261660988220064,28231/6578/53919/353189/28234/115072896,6
colorectal,GO:0043584,nose development,6/1961,16/18860,0.375,3.6065782763896,3.55313606738631,0.00399851077768179,0.033825552156863,0.0261660988220064,23322/5629/64220/4487/94235/51804,6
colorectal,GO:0001502,cartilage condensation,7/1961,21/18860,0.333333333333333,3.20584735679075,3.44527430098991,0.00405844240898216,0.0341843480031389,0.0264436489866584,1301/6662/55553/8538/4613/4256/1280,7
colorectal,GO:0038092,nodal signaling pathway,7/1961,21/18860,0.333333333333333,3.20584735679075,3.44527430098991,0.00405844240898216,0.0341843480031389,0.0264436489866584,6997/6469/60436/10370/168002/6998/130399,7
colorectal,GO:0060602,branch elongation of an epithelium,7/1961,21/18860,0.333333333333333,3.20584735679075,3.44527430098991,0.00405844240898216,0.0341843480031389,0.0264436489866584,2263/6469/374/6662/7474/2255/51804,7
colorectal,GO:0014032,neural crest cell development,17/1961,82/18860,0.207317073170732,1.99388067312596,3.07244507847488,0.00410308134511087,0.0343922959193778,0.0266045092056108,57556/1909/56920/6469/80031/10370/6662/9723/655/1908/7291/6663/3084/223117/2348/9464/2303,17
colorectal,GO:0019226,transmission of nerve impulse,17/1961,82/18860,0.207317073170732,1.99388067312596,3.07244507847488,0.00410308134511087,0.0343922959193778,0.0266045092056108,2898/59283/3673/288/6335/1134/6330/5023/27092/4916/4915/11280/477/1133/2852/57731/1180,17
colorectal,GO:0072006,nephron development,28/1961,160/18860,0.175,1.68306986231515,2.95577884470128,0.00410663048302786,0.0343922959193778,0.0266045092056108,54798/3570/6943/1909/4609/3976/51196/596/183/6469/80310/650/6662/55083/23213/655/4208/130497/7475/4070/7481/388585/153572/51804/84623/25789/4435/2303,28
colorectal,GO:1903825,organic acid transmembrane transport,28/1961,160/18860,0.175,1.68306986231515,2.95577884470128,0.00410663048302786,0.0343922959193778,0.0266045092056108,206358/92745/9963/6534/54716/23657/32/6535/80131/6533/948/8884/80727/8140/5243/220963/10998/225/477/6556/11254/6513/64849/9058/159963/55089/246213/115111,28
colorectal,GO:0007613,memory,24/1961,131/18860,0.183206106870229,1.76199244037354,2.98123794247726,0.00416753035609636,0.0348524610065544,0.0269604745743256,2903/139065/2237/4593/8516/7054/10231/6833/41/139411/2562/5764/64478/1139/6547/6446/7436/6285/5649/1813/3934/4009/6532/6517,24
colorectal,GO:0071385,cellular response to glucocorticoid stimulus,13/1961,56/18860,0.232142857142857,2.23264369490785,3.14683574689101,0.00418751276203674,0.0349696144207747,0.0270510997856927,5105/11170/3158/687/6755/5243/2322/8313/2908/6781/6752/54541/4760,13
colorectal,GO:0014910,regulation of smooth muscle cell migration,18/1961,89/18860,0.202247191011236,1.94512086816518,3.04443197808191,0.00422405903452778,0.0352245606668457,0.0272483160391941,3673/6282/596/80310/1902/80031/2254/5328/5361/4208/6352/8840/9510/5054/9353/3479/93649/7448,18
colorectal,GO:0070252,actin-mediated cell contraction,23/1961,124/18860,0.185483870967742,1.78389893240776,2.98332179427328,0.00424103571605085,0.0353158223069156,0.0273189124061552,6548/54795/6335/6330/6717/23327/6332/10630/287/6328/2934/6781/11280/477/845/6327/5350/7139/4622/29119/7137/55800/3741,23
colorectal,GO:0060441,epithelial tube branching involved in lung morphogenesis,9/1961,32/18860,0.28125,2.7049337072922,3.28812270106016,0.00425162432005164,0.0353537056386112,0.0273482174414805,9620/2263/340419/6469/6662/7472/64399/284217/2255,9
colorectal,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,15/1961,69/18860,0.217391304347826,2.09077001529832,3.09207781003936,0.00426646121193502,0.0353765778111439,0.0273659104424399,4233/3576/11240/5139/2696/23322/6586/6352/5054/5138/9353/1813/5064/8862/6003,15
colorectal,GO:1905330,regulation of morphogenesis of an epithelium,15/1961,69/18860,0.217391304347826,2.09077001529832,3.09207781003936,0.00426646121193502,0.0353765778111439,0.0273659104424399,3627/3976/183/6469/6662/7472/81792/7474/23213/655/6422/4070/2255/51804/3934,15
colorectal,GO:0045104,intermediate filament cytoskeleton organization,19/1961,96/18860,0.197916666666667,1.90347186809451,3.023118442749,0.0042969118931037,0.0355786735816535,0.0275222436747296,9118/192666/631/3855/54474/6469/4747/144501/25984/5317/3872/5630/3859/4741/51761/8419/3854/1674/23336,19
colorectal,GO:0043268,positive regulation of potassium ion transport,10/1961,38/18860,0.263157894736842,2.53093212378217,3.21797357802791,0.00446034742489252,0.0368277486957981,0.0284884783934194,150/6833/1908/389816/287/482/51083/2273/9465/9472,10
colorectal,GO:0055023,positive regulation of cardiac muscle tissue growth,10/1961,38/18860,0.263157894736842,2.53093212378217,3.21797357802791,0.00446034742489252,0.0368277486957981,0.0284884783934194,2263/891/7472/2254/4208/983/3479/3084/9472/57057,10
colorectal,GO:0060251,regulation of glial cell proliferation,11/1961,44/18860,0.25,2.40438551759307,3.17699588574882,0.0044815107567481,0.0369503717887371,0.0285833347302154,3553/6469/257194/6833/430/8140/1869/9423/6663/1128/3569,11
colorectal,GO:0033627,cell adhesion mediated by integrin,16/1961,76/18860,0.210526315789474,2.02474569902574,3.04927423845761,0.00450381420839814,0.037082037096994,0.0286851857643479,54997/3673/3976/64805/340533/9358/55612/5328/6352/5054/22801/22915/6423/6366/2303/7448,16
colorectal,GO:0006575,modified amino acid metabolic process,32/1961,191/18860,0.167539267015707,1.61131594896289,2.89260748973487,0.00452340418193212,0.0371910225857172,0.0287694925941336,6583/7038/10797/1152/6472/23657/27306/2949/6535/2946/8659/8399/23474/124975/53919/25902/51301/7173/2944/79094/1800/405753/90527/1160/27284/1734/2938/3249/2348/50506/112817/115111,32
colorectal,GO:0044772,mitotic cell cycle phase transition,66/1961,461/18860,0.143167028199566,1.3769149167995,2.79102870134941,0.00455195579262678,0.0373732807994911,0.028910480283281,10537/6790/79616/84101/1030/4998/595/815/990/55198/8193/144455/128239/6241/11065/993/3624/4609/1019/332/9319/891/7164/596/994/57520/58480/27338/8556/54443/51514/9314/9700/4085/90381/11170/9833/9088/1164/899/1033/51776/8110/63967/8328/221150/10309/2305/1869/699/1063/701/991/5243/83540/5347/9510/9928/983/27085/9787/2273/2255/79935/7272/3741,66
colorectal,GO:0006940,regulation of smooth muscle contraction,14/1961,63/18860,0.222222222222222,2.13723157119384,3.07994198444012,0.00460280590942078,0.0377378512517496,0.0291924974529385,3815/3673/150/2149/5023/1908/10874/477/1907/2852/93649/8877/7137/1264,14
colorectal,GO:0071331,cellular response to hexose stimulus,27/1961,154/18860,0.175324675324675,1.68619244090942,2.91261746320639,0.00464787191680172,0.0379923547824872,0.0293893712395051,3651/1946/54795/2523/150/9971/5105/6659/6833/7447/2030/6717/111/2641/6518/1215/51085/50507/1277/3479/388581/2852/5563/222546/4884/3745/26154,27
colorectal,GO:0021953,central nervous system neuron differentiation,39/1961,245/18860,0.159183673469388,1.53095567650824,2.84955743065245,0.00465331711292164,0.0379923547824872,0.0293893712395051,6096/6092/9378/170302/2263/4852/339479/3624/6469/93986/60436/650/57282/9723/7472/7474/5629/7473/6422/5361/9760/4915/151449/2049/9353/388585/1813/164832/1996/2016/57731/474/2047/6423/4760/4009/6900/4821/57057,39
colorectal,GO:0099173,postsynapse organization,39/1961,245/18860,0.159183673469388,1.53095567650824,2.84955743065245,0.00465331711292164,0.0379923547824872,0.0293893712395051,9378/9118/7804/4593/9912/23657/9148/6712/11004/1501/4747/9456/23732/41/4916/3706/7474/2904/9762/94030/2049/2045/91851/81569/1139/3360/11178/5649/547/2596/158866/2047/375323/22866/66000/816/4884/114784/22865,39
colorectal,GO:0048477,oogenesis,22/1961,118/18860,0.186440677966102,1.79310106396771,2.94394162027525,0.00477393679074171,0.0388540934364361,0.0300559779122774,342977/54852/6790/25879/1909/5139/9319/891/596/994/8549/2069/85315/80336/5764/675/7130/3479/259266/3625/56776/268,22
colorectal,GO:0015837,amine transport,18/1961,90/18860,0.2,1.92350841407445,2.991559183784,0.00477877473082235,0.0388540934364361,0.0300559779122774,343/150/8140/1113/366/55640/5865/6387/5028/140/6623/6804/477/1813/6558/246213/6570/3745,18
colorectal,GO:0021872,forebrain generation of neurons,18/1961,90/18860,0.2,1.92350841407445,2.991559183784,0.00477877473082235,0.0388540934364361,0.0300559779122774,6092/170302/2263/3624/650/57282/51176/9723/7474/5629/5361/9760/9353/1813/1996/2016/259266/6900,18
colorectal,GO:0045103,intermediate filament-based process,19/1961,97/18860,0.195876288659794,1.88384844677395,2.97289900064652,0.00483496157791835,0.0392564009391595,0.030367186959931,9118/192666/631/3855/54474/6469/4747/144501/25984/5317/3872/5630/3859/4741/51761/8419/3854/1674/23336,19
colorectal,GO:1905954,positive regulation of lipid localization,20/1961,104/18860,0.192307692307692,1.84952732122543,2.95931729510569,0.00484817547766326,0.0393091679310814,0.030408005401527,8600/3553/32/9388/10351/29923/948/5025/8399/6696/4282/222008/4828/51761/23461/10396/51083/151176/84417/26154,20
colorectal,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,64/1961,446/18860,0.143497757847534,1.38009572310275,2.76728549655569,0.00488801960001813,0.0394961706717307,0.0305526632675428,3598/1030/1001/55198/8516/64081/375567/9518/2651/3624/64388/6997/6469/8425/653/3248/651/56937/60436/27250/650/10370/55512/94/4488/51176/100507588/168002/55612/7474/2254/23213/655/9480/6422/55273/147409/79674/25928/151449/91851/7130/4487/6998/130399/8483/388585/1311/1278/56963/2255/7122/94031/6423/3625/6424/151176/93649/4435/7272/2348/348093/57057/268,64
colorectal,GO:0071379,cellular response to prostaglandin stimulus,8/1961,27/18860,0.296296296296296,2.84964209492511,3.27625316647626,0.00488951610682991,0.0394961706717307,0.0305526632675428,5729/1646/6422/5563/11251/6366/6363/5030,8
colorectal,GO:0002686,negative regulation of leukocyte migration,13/1961,57/18860,0.228070175438597,2.19347450727788,3.07400539804586,0.00491914657141667,0.0394961706717307,0.0305526632675428,11240/79148/9518/653/84830/4282/6387/90865/26228/56477/7130/9353/6366,13
colorectal,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,15/1961,70/18860,0.214285714285714,2.06090187222263,3.02920363918388,0.00491956487966958,0.0394961706717307,0.0305526632675428,563/79465/11126/912/26228/8302/3823/3822/3135/51561/80328/3821/383/154064/909,15
colorectal,GO:0014015,positive regulation of gliogenesis,15/1961,70/18860,0.214285714285714,2.06090187222263,3.02920363918388,0.00491956487966958,0.0394961706717307,0.0305526632675428,7732/3553/3976/6469/650/8140/5270/1869/9423/5764/6663/5803/7161/4821/3569,15
colorectal,GO:0030193,regulation of blood coagulation,15/1961,70/18860,0.214285714285714,2.06090187222263,3.02920363918388,0.00491956487966958,0.0394961706717307,0.0305526632675428,634/2149/2191/948/84830/2161/5270/5328/2147/5054/5196/3818/7448/2155/170692,15
colorectal,GO:0051445,regulation of meiotic cell cycle,15/1961,70/18860,0.214285714285714,2.06090187222263,3.02920363918388,0.00491956487966958,0.0394961706717307,0.0305526632675428,5139/993/9319/3976/994/9088/4488/7474/10635/991/4487/225689/2827/259266/7272,15
colorectal,GO:0048592,eye morphogenesis,30/1961,177/18860,0.169491525423729,1.63009187633428,2.86902829092513,0.00493196118227454,0.0394961706717307,0.0305526632675428,6096/7068/7054/5523/596/6659/85407/10370/23322/6662/7472/7474/655/5629/1290/64220/4237/7291/4915/1295/2295/4211/51761/7070/2047/10002/7020/7483/24147/8076,30
colorectal,GO:0170033,L-amino acid metabolic process,30/1961,177/18860,0.169491525423729,1.63009187633428,2.86902829092513,0.00493196118227454,0.0394961706717307,0.0305526632675428,5723/4143/29968/2875/4948/6472/7054/6999/23657/9971/137872/8659/26227/5831/443/51151/374569/84706/284716/1610/65263/5053/51268/1373/112817/144193/383/92292/5009/54511,30
colorectal,GO:0002443,leukocyte mediated immunity,69/1961,488/18860,0.141393442622951,1.359857382901,2.74365647622031,0.00509355167272231,0.0401986193454319,0.0310960495610825,725/634/57126/722/3815/54795/3598/3570/563/6844/79465/11126/3553/912/3329/5729/306/9156/3002/1511/6338/3805/117157/1113/717/81607/54210/387695/2147/6398/924/2215/2214/1610/26228/64127/2205/7098/730/1776/1380/11280/8302/2208/9437/1191/10225/3823/50943/3426/3820/6372/3822/930/10417/3135/2209/3004/51561/1991/80328/100423062/733/3821/383/3569/729/154064/909,69
colorectal,GO:0000727,double-strand break repair via break-induced replication,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,8318/4173/4171/84296/51659,5
colorectal,GO:0001973,G protein-coupled adenosine receptor signaling pathway,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,64805/111/5028/140/6900,5
colorectal,GO:0002638,negative regulation of immunoglobulin production,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,3598/90865/933/50943/115352,5
colorectal,GO:0003207,cardiac chamber formation,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,1909/650/4208/9464/57057,5
colorectal,GO:0014061,regulation of norepinephrine secretion,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,150/5028/140/6804/3745,5
colorectal,GO:0014831,gastro-intestinal system smooth muscle contraction,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,3815/3352/23213/10874/11280,5
colorectal,GO:0031943,regulation of glucocorticoid metabolic process,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,653/650/2494/2908/51083,5
colorectal,GO:0032308,positive regulation of prostaglandin secretion,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,8600/3553/5025/8399/4282,5
colorectal,GO:0035588,G protein-coupled purinergic receptor signaling pathway,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,64805/111/5028/140/6900,5
colorectal,GO:0045161,neuronal ion channel clustering,5/1961,12/18860,0.416666666666667,4.00730919598844,3.54979842918879,0.00511581336049654,0.0401986193454319,0.0310960495610825,4653/57731/342035/6900/3745,5
