Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
PADI2,STREPTONIGRIN,FALSE,"",DTC,1.74012661862952,24440480
PADI2,CHEMBL:CHEMBL1910971,FALSE,"",DTC,8.70063309314759,21882827
PADI2,O-F-AMIDINE,FALSE,"",DTC,5.80042206209839,21882827
IKBKE,CENISERTIB,FALSE,"",DTC,0.0442405072532928,""
IKBKE,NVP-TAE684,FALSE,"",DTC,0.0506832995717335,""
IKBKE,CHEMBL:CHEMBL379975,FALSE,"",DTC,0.11864499672474,""
IKBKE,ILORASERTIB,FALSE,"",DTC,0.0450032746197289,""
IKBKE,TAMATINIB,FALSE,"",DTC,0.0644491340233155,""
IKBKE,CHEMBL:CHEMBL1997335,FALSE,"",DTC,0.124294758473537,""
IKBKE,DOVITINIB,FALSE,"",DTC,0.0516869292662233,""
IKBKE,PD-0166285,FALSE,"",DTC,0.100391920305549,""
IKBKE,CYC-116,FALSE,"",DTC,0.0538183490297789,""
IKBKE,ADAVOSERTIB,FALSE,"",DTC,0.186442137710306,""
TGFBR3,RECOMBINANT RANTES,FALSE,"",NCI,2.1751582732869,14637022
TGFBR3,TRETINOIN,TRUE,"",NCI,0.143417029007927,8143777
TGFBR3,RECOMBINANT FIBROBLAST GROWTH FACTOR 2,FALSE,"",NCI,1.1864499672474,1556106
TGFBR3,RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA-2,FALSE,"",NCI,2.61018992794428,1744125
TGFBR3,RECOMBINANT CYTOKINE,FALSE,"",NCI,0.501959601527746,16634800
TGFBR3,DEXAMETHASONE,TRUE,"",NCI,0.153540583996722,8143777
TGFBR3,GM-CSF,FALSE,"",NCI,0.815684352482587,12471017
TGFBR3,ANTIDEPRESSANT AGENT,FALSE,"",PharmGKB,0.250979800763873,23092981
TRPM6,PROTON PUMP INHIBITOR,FALSE,"",PharmGKB,26.1018992794428,27926584
CCNB1,KENPAULLONE,FALSE,"",TTD,0.36252637888115,""
CCNB1,PROTOAPIGENONE,FALSE,"",DTC,1.24294758473537,""
CCNB1,SELICICLIB,FALSE,"",DTC,2.32016882483936,21080703
TTK,HESPERADIN,FALSE,inhibitor,DTC,0.435031654657379,19035792
TTK,BAY-1161909,FALSE,inhibitor,ChEMBL,17.4012661862952,""
TTK,BAY1217389,FALSE,inhibitor,ChEMBL,5.80042206209839,""
SLC2A1,GLUFOSFAMIDE,FALSE,"",TdgClinicalTrial,0.326273740993035,""
SLC2A1,GENTAMICIN,TRUE,"",NCI,0.226973037212546,8779884
SLC2A1,TRETINOIN,TRUE,"",NCI,0.0573668116031709,10950817
SLC2A1,SELENIUM,TRUE,"",NCI,0.307081167993444,12577306
SLC2A1,BASIC FIBROBLAST GROWTH FACTOR,FALSE,"",NCI,2.61018992794428,15924676
SLC2A1,PROGESTERONE,TRUE,"",NCI,0.0884810145065856,15350188
SLC2A1,TCDD,FALSE,"",NCI,0.208815194235542,7530807
