Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
SEL1L3,13,REML,1.34872665086031,0.291047077544508,3.58580677070679e-06,94.6972294461516,0.999879052249578,115.729855848304,4.37500540531599e-19,9,0,4.93462596910021e-150,1.64193757643856e-05,1.12854219937162e-148
CYP4F2,9,REML,-4.51878325235858,0.975269448194995,3.59762403420281e-06,95.2008644723293,7.67284023819454,137.522399141348,7.76875130610958e-26,0,8,1.59158583942422e-110,1.64652567121024e-05,1.85296552225853e-109
PCSK6,12,REML,2.43067627997339,0.524605869944362,3.59816454394449e-06,96.2311978154703,3.06423172406598,197.172009305901,2.87096828509117e-36,8,0,5.69772151899318e-226,1.64652567121024e-05,4.424347012074e-224
P2RY1,11,REML,1.5192760258181,0.327903501153646,3.59878536941968e-06,92.1367161235289,1.04623874637423,116.909144915973,2.1418294992041e-20,8,0,4.21636798297834e-117,1.64652567121024e-05,5.46099794226714e-116
NPTX2,10,REML,4.20671086118125,0.908144326713586,3.61791315829592e-06,95.0845272699751,7.57075139670416,236.656371817124,6.513474649589e-46,8,0,1.00440861430869e-129,1.65482356651371e-05,1.60005742517972e-128
LEAP2,12,REML,-1.13183610290088,0.244605614796619,3.70664479471521e-06,84.3732141622845,0.556514639384036,106.991594415809,7.29513889320978e-18,0,6,3.61359032845448e-42,1.69174534574186e-05,1.37800115426102e-41
TMEM61,9,REML,-3.34882798087274,0.724022858615376,3.74043998604844e-06,93.9590900493537,4.28380591911167,124.72654878019,3.49674084671907e-23,0,7,1.07696894668487e-101,1.70619250183275e-05,1.10374441773505e-100
HEY1,11,REML,1.27478929020832,0.275698423476543,3.76674828218488e-06,92.4675675463519,0.741483851545711,108.257835432914,1.19755097198736e-18,8,0,4.72873248785961e-121,1.7172545759442e-05,6.50834203502195e-120
C1QC,12,REML,2.18077484348769,0.471651983437602,3.76964315072203e-06,96.5098635286306,2.49880627073218,191.107289951667,5.1826832390943e-35,9,1,7.133007028815e-220,1.71810517066078e-05,5.04599798076553e-218
GPR65,11,REML,1.5286543950888,0.330707942955361,3.79380999239092e-06,92.5380787883922,1.05619959242267,129.149907760023,6.96326091936583e-23,8,0,8.03282278284682e-108,1.72784518067036e-05,8.93457537372603e-107
RIN1,12,REML,1.27380680301303,0.275576534030727,3.79446290800704e-06,93.0965707553568,0.81271206561286,148.409984317013,3.14812952114259e-26,7,0,4.18731405817912e-115,1.72784518067036e-05,5.25223202113452e-114
DNAJB13,10,REML,1.89780835523106,0.410803796817886,3.84213896472627e-06,88.0198797801455,1.40391836895622,53.6099801938879,2.23906345497327e-08,8,0,3.96120727191442e-60,1.74780681242793e-05,2.10679692273371e-59
AZGP1,13,REML,-3.17048068167648,0.687100555189373,3.9444285039417e-06,95.8464962660505,5.6561001060494,228.301746929726,4.49152362906184e-42,0,9,9.48777974218473e-130,1.79092286846088e-05,1.51287949184121e-128
MEST,12,REML,-1.06154919725924,0.230118097501793,3.96778669404679e-06,78.1671717299971,0.457938907418857,50.5371059803415,5.01039770035014e-07,0,7,6.71318208872951e-40,1.80103857686545e-05,2.44976120155932e-39
ITGA8,13,REML,-1.18514381086058,0.256915226343698,3.9694387166697e-06,90.6641933257674,0.734286177087371,108.438700527451,1.21782840889455e-17,0,6,2.84477254229231e-58,1.8012987054852e-05,1.46268794559809e-57
EDAR,9,REML,-2.17388182003596,0.471265217917067,3.97160365075326e-06,81.1923821430424,1.54049599007389,43.4542170883888,7.21284566157588e-07,0,6,5.68428377376661e-36,1.80130190028051e-05,1.90598749955882e-35
ANO3,13,REML,-1.88925024164201,0.409768309176435,4.01638206258308e-06,92.656554456368,1.92333539544669,135.732452801229,4.34374920877184e-23,0,9,7.49407157896996e-89,1.82012753894746e-05,6.29977467325798e-88
